MAP LOAD: map05
S	10	-116.6811	-13.40746	160.0
U	10	94.62208	-474.62208	208.0
S	10	86.62208	-474.62208	208.0
U	11	22.62208	-426.62208	96.0
S	11	14.62208	-426.62208	96.0
U	10	821.27200	138.38336	160.0
S	10	815.44416	144.21120	160.0
U	38	-77.17116	33.65319	167.8261
TICK: 122
U	0	16.17166	125.62272	160.0
S	0	13.58753	126.5077	160.0
U	11	96.0	281.3328	96.0
S	11	90.17216	275.20544	96.0
U	2	-37.41664	131.41664	160.0
S	2	-29.41664	131.41664	160.0
U	10	-116.6811	-13.40746	160.0
S	10	-119.667	-15.7622	160.0
U	10	1060.34432	-629.31104	184.0
S	10	1054.51648	-623.13888	184.0
TICK: 123
U	0	13.58753	126.5077	160.0
S	0	12.27046	126.40043	160.0
U	11	49.13888	275.20544	96.0
S	11	43.31104	269.37760	96.0
U	10	-119.667	-15.7622	160.0
S	10	-122.13531	-18.55427	160.0
U	2	723.20544	-260.44992	184.0
S	2	717.37760	-254.27776	184.0
TICK: 124
U	0	12.27046	126.40043	160.0
S	0	12.20220	127.57720	160.0
U	11	155.31104	269.37760	96.0
S	11	149.48320	263.54976	96.0
U	10	-122.13531	-18.55427	160.0
S	10	-125.43621	-20.51646	160.0
U	10	86.62208	-474.62208	208.0
S	10	78.62208	-474.62208	208.0
U	11	14.62208	-426.62208	96.0
S	11	6.62208	-426.62208	96.0
U	10	815.44416	144.21120	160.0
S	10	809.61632	150.3904	160.0
TICK: 125
U	0	12.20220	127.57720	160.0
S	0	13.45950	129.39575	160.0
U	11	90.17216	275.20544	96.0
S	11	84.34432	269.37760	96.0
U	2	-29.41664	131.41664	160.0
S	2	-35.58880	125.58880	160.0
U	10	-125.43621	-20.51646	160.0
S	10	-127.23786	-22.60507	160.0
U	10	1054.51648	-623.13888	184.0
S	10	1049.3328	-618.62208	184.0
TICK: 126
U	0	13.45950	129.39575	160.0
S	0	17.1242	130.55082	160.0
U	11	43.31104	269.37760	96.0
S	11	37.48320	263.54976	96.0
U	10	-127.23786	-22.60507	160.0
S	10	-129.18098	-23.15289	160.0
U	2	717.37760	-254.27776	184.0
S	2	711.54976	-248.10560	184.0
U	37	-189.38724	9.49373	195.15806
U	37	-189.24359	-26.30069	206.56816
U	37	-189.31524	-10.3755	234.22791
TICK: 127
U	0	17.1242	130.55082	160.0
S	0	22.11918	131.31315	160.0
U	11	149.48320	263.54976	96.0
